Date,Nifty 50_Open,Nifty 50_High,Nifty 50_Low,Nifty 50_Close,Nifty 50_Volume
18-08-2016,8648.9,8690.7,8645.1,8673.3,169430000
19-08-2016,8694.3,8696.6,8647.1,8666.9,197770000
22-08-2016,8667.0,8684.9,8614.0,8629.2,156980000
23-08-2016,8628.4,8642.2,8580.0,8632.6,193300000
24-08-2016,8648.5,8661.1,8620.9,8650.3,154170000
25-08-2016,8668.9,8683.1,8583.7,8592.2,219740000
26-08-2016,8614.4,8623.0,8547.6,8572.6,152150000
29-08-2016,8583.8,8622.0,8543.8,8607.5,133720000
30-08-2016,8646.8,8750.6,8642.3,8744.4,154830000
31-08-2016,8754.1,8819.2,8754.1,8786.2,373420000
01-09-2016,8793.6,8813.3,8760.0,8774.7,246340000
02-09-2016,8796.4,8824.1,8768.2,8809.7,197380000
06-09-2016,8852.7,8950.9,8848.5,8943.0,201620000
07-09-2016,8968.7,8968.7,8913.4,8918.0,299150000
08-09-2016,8915.5,8960.4,8896.0,8952.5,223940000
09-09-2016,8934.3,8939.2,8858.7,8866.7,181340000
12-09-2016,8733.0,8747.0,8699.4,8715.6,190200000
14-09-2016,8710.7,8739.9,8688.9,8726.6,189980000
15-09-2016,8743.9,8752.0,8704.4,8742.6,149890000
16-09-2016,8780.9,8847.7,8750.5,8779.9,274040000
19-09-2016,8788.5,8824.3,8774.2,8808.4,135810000
20-09-2016,8816.1,8816.5,8759.3,8775.9,140720000
21-09-2016,8790.3,8826.9,8757.3,8777.2,153440000
22-09-2016,8873.4,8893.4,8837.8,8867.5,178140000
23-09-2016,8880.8,8885.2,8820.3,8831.6,191620000
26-09-2016,8807.9,8809.6,8715.1,8723.1,169050000
27-09-2016,8748.9,8768.5,8690.5,8706.4,156100000
28-09-2016,8711.2,8767.1,8703.2,8745.2,170640000
29-09-2016,8792.7,8800.7,8558.3,8591.3,384400000
30-09-2016,8581.5,8637.2,8555.2,8611.2,187330000
03-10-2016,8666.2,8745.2,8635.0,8738.1,141470000
04-10-2016,8770.0,8783.7,8736.1,8769.2,189990000
05-10-2016,8806.4,8807.0,8731.4,8744.0,162100000
06-10-2016,8768.7,8781.2,8684.7,8709.6,168710000
07-10-2016,8721.7,8723.7,8663.8,8697.6,155050000
10-10-2016,8735.4,8745.8,8704.0,8708.8,111790000
13-10-2016,8671.5,8681.6,8541.4,8573.4,218860000
14-10-2016,8594.0,8604.5,8549.8,8583.4,167850000
17-10-2016,8613.0,8615.4,8506.2,8520.4,203520000
18-10-2016,8556.1,8685.1,8555.9,8677.9,216630000
19-10-2016,8697.5,8698.8,8636.7,8659.1,177400000
20-10-2016,8693.4,8727.0,8678.3,8699.4,165950000
21-10-2016,8708.6,8709.1,8652.1,8693.1,162160000
24-10-2016,8709.9,8737.0,8684.2,8709.0,161970000
25-10-2016,8721.7,8722.7,8663.5,8691.3,195700000
26-10-2016,8657.3,8657.3,8596.6,8615.3,226130000
27-10-2016,8607.1,8624.9,8550.3,8615.3,250340000
28-10-2016,8625.0,8653.8,8581.8,8638.0,180910000
30-10-2016,8672.4,8678.3,8616.3,8625.7,166110000
01-11-2016,8653.2,8669.6,8614.5,8626.3,170070000
02-11-2016,8542.8,8549.5,8504.9,8514.0,160130000
03-11-2016,8499.9,8537.7,8476.2,8485.0,175770000
04-11-2016,8503.6,8504.0,8400.3,8433.8,231780000
07-11-2016,8535.8,8535.9,8481.5,8497.1,178070000
08-11-2016,8540.0,8559.4,8480.1,8543.6,201760000
09-11-2016,8067.5,8476.2,8002.3,8432.0,323970000
10-11-2016,8555.6,8598.5,8510.7,8525.8,271200000
11-11-2016,8456.7,8460.6,8285.0,8296.3,275220000
15-11-2016,8284.9,8288.6,8093.2,8108.5,370300000
16-11-2016,8205.7,8210.1,8089.4,8111.6,277800000
17-11-2016,8105.1,8151.3,8060.3,8080.0,197180000
18-11-2016,8097.6,8129.0,8048.3,8074.1,166200000
21-11-2016,8102.1,8102.5,7916.4,7929.1,225610000
22-11-2016,7989.2,8019.1,7938.2,8002.3,216680000
23-11-2016,8051.2,8055.2,7973.1,8033.3,186600000
24-11-2016,8011.8,8024.9,7952.6,7965.5,268620000
25-11-2016,8008.0,8122.3,7976.8,8114.3,183360000
28-11-2016,8080.7,8146.5,8066.5,8126.9,195600000
29-11-2016,8131.6,8197.4,8128.7,8142.2,195620000
30-11-2016,8172.2,8234.3,8139.3,8224.5,255720000
01-12-2016,8244.0,8250.8,8185.1,8192.9,162600000
02-12-2016,8153.6,8159.3,8070.1,8086.8,176770000
05-12-2016,8088.8,8141.9,8056.9,8128.8,130440000
06-12-2016,8153.2,8178.7,8130.9,8143.2,118850000
07-12-2016,8168.4,8190.5,8077.5,8102.1,175020000
08-12-2016,8152.1,8256.3,8151.8,8246.9,146860000
09-12-2016,8271.7,8275.0,8242.0,8261.8,154340000
12-12-2016,8230.7,8230.7,8154.5,8170.8,111430000
13-12-2016,8196.2,8228.9,8155.8,8221.8,189740000
14-12-2016,8229.4,8229.4,8165.1,8182.5,149130000
15-12-2016,8128.4,8225.9,8122.0,8153.6,187430000
16-12-2016,8178.2,8178.7,8127.5,8139.5,209270000
19-12-2016,8126.0,8132.5,8094.9,8104.4,110670000
20-12-2016,8110.6,8124.1,8062.8,8082.4,132030000
21-12-2016,8105.9,8112.6,8053.3,8061.3,127540000
22-12-2016,8043.9,8046.5,7965.0,7979.1,126410000
23-12-2016,7972.5,8022.6,7942.1,7985.8,127920000
26-12-2016,7965.1,7970.1,7893.8,7908.3,110170000
27-12-2016,7915.1,8044.7,7903.7,8032.9,122460000
28-12-2016,8047.6,8100.6,8028.4,8034.9,130580000
29-12-2016,8030.6,8111.1,8020.8,8103.6,183980000
30-12-2016,8119.7,8197.0,8114.8,8185.8,131460000
02-01-2017,8210.1,8212.0,8133.8,8179.5,122020000
03-01-2017,8196.1,8219.1,8148.6,8192.3,131190000
04-01-2017,8202.7,8218.5,8180.9,8190.5,136480000
05-01-2017,8226.7,8282.7,8223.7,8273.8,163960000
06-01-2017,8281.9,8306.9,8233.3,8243.8,143690000
09-01-2017,8259.4,8263.0,8227.8,8236.1,102210000
10-01-2017,8262.7,8293.8,8261.0,8288.6,147310000
11-01-2017,8327.8,8389.0,8322.3,8380.7,192280000
12-01-2017,8391.1,8417.2,8382.3,8407.2,177950000
13-01-2017,8457.7,8461.1,8373.2,8400.4,190950000
16-01-2017,8391.0,8426.7,8374.4,8412.8,127940000
17-01-2017,8415.1,8440.9,8378.3,8398.0,125780000
18-01-2017,8403.9,8460.3,8397.4,8417.0,168870000
19-01-2017,8418.4,8445.2,8404.1,8435.1,170960000
20-01-2017,8404.4,8423.7,8341.0,8349.4,208900000
23-01-2017,8329.6,8404.2,8327.2,8391.5,200990000
24-01-2017,8407.1,8481.0,8398.2,8475.8,184750000
25-01-2017,8499.5,8612.6,8494.0,8602.8,301490000
27-01-2017,8610.5,8672.7,8606.9,8641.3,283910000
30-01-2017,8635.6,8662.6,8617.8,8632.8,314110000
31-01-2017,8629.5,8631.8,8552.4,8561.3,537110000
01-02-2017,8570.4,8722.4,8537.5,8716.4,337800000
02-02-2017,8724.8,8757.6,8685.8,8734.3,292330000
03-02-2017,8735.2,8748.3,8707.8,8741.0,196940000
06-02-2017,8785.5,8814.1,8770.2,8801.1,200400000
07-02-2017,8805.7,8809.3,8741.1,8768.3,233300000
08-02-2017,8774.6,8791.3,8715.0,8769.1,225490000
09-02-2017,8795.6,8821.4,8724.1,8778.4,193280000
10-02-2017,8812.4,8822.1,8771.2,8793.6,232950000
13-02-2017,8819.8,8826.9,8754.2,8805.1,211180000
14-02-2017,8819.9,8820.5,8772.5,8792.3,194130000
15-02-2017,8779.0,8807.9,8712.9,8724.7,222830000
16-02-2017,8739.0,8784.0,8719.6,8778.0,190280000
17-02-2017,8883.7,8896.5,8804.3,8821.7,307530000
20-02-2017,8818.6,8886.3,8809.8,8879.2,173020000
21-02-2017,8890.8,8920.8,8861.0,8907.9,181090000
22-02-2017,8931.6,8960.8,8905.3,8926.9,254680000
23-02-2017,8956.4,8982.2,8927.6,8939.5,388870000
27-02-2017,8943.7,8951.8,8888.7,8896.7,195850000
28-02-2017,8899.0,8914.8,8867.6,8879.6,302720000
01-03-2017,8904.4,8960.8,8898.6,8945.8,212330000
02-03-2017,8982.9,8992.5,8879.8,8899.8,225610000
03-03-2017,8883.5,8907.1,8860.1,8897.6,208920000
06-03-2017,8915.1,8967.8,8914.0,8963.5,180200000
07-03-2017,8977.8,8977.9,8932.8,8946.9,178830000
08-03-2017,8950.7,8957.1,8892.0,8924.3,183330000
09-03-2017,8914.5,8945.8,8899.5,8927.0,176810000
10-03-2017,8953.7,8975.7,8904.0,8934.6,157420000
14-03-2017,9091.7,9122.8,9060.5,9087.0,278730000
15-03-2017,9086.9,9106.6,9075.5,9084.8,248030000
16-03-2017,9129.7,9158.5,9128.6,9153.7,215100000
17-03-2017,9207.8,9218.4,9147.6,9160.1,295550000
20-03-2017,9167.0,9167.6,9116.3,9126.9,342400000
21-03-2017,9134.0,9147.8,9087.2,9121.5,255400000
22-03-2017,9047.2,9072.9,9019.3,9030.5,239460000
23-03-2017,9048.8,9099.1,9048.6,9086.3,197700000
24-03-2017,9104.0,9133.6,9089.4,9108.0,210020000
27-03-2017,9093.5,9094.9,9024.7,9045.2,209040000
28-03-2017,9081.5,9110.4,9079.8,9100.8,188990000
29-03-2017,9128.7,9153.2,9109.1,9143.8,250900000
30-03-2017,9142.6,9183.2,9136.4,9173.8,333410000
31-03-2017,9158.9,9191.7,9152.1,9173.8,196770000
03-04-2017,9220.6,9245.4,9192.4,9237.9,143440000
05-04-2017,9264.4,9273.9,9215.4,9265.2,190530000
06-04-2017,9245.8,9268.0,9218.9,9262.0,191940000
07-04-2017,9223.7,9250.5,9188.1,9198.3,195920000
10-04-2017,9225.6,9225.7,9174.9,9181.5,139970000
11-04-2017,9184.6,9242.7,9172.9,9237.0,206260000
12-04-2017,9242.5,9246.4,9161.8,9203.5,166760000
13-04-2017,9202.5,9202.7,9145.0,9150.8,171700000
17-04-2017,9144.8,9160.0,9120.3,9139.3,132240000
18-04-2017,9163.0,9217.9,9095.5,9105.2,179570000
19-04-2017,9112.2,9120.5,9075.2,9103.5,179120000
20-04-2017,9108.1,9143.9,9102.7,9136.4,175630000
21-04-2017,9179.1,9183.7,9088.8,9119.4,159980000
24-04-2017,9135.4,9225.4,9130.6,9218.0,172910000
25-04-2017,9273.1,9309.2,9250.4,9306.6,173900000
26-04-2017,9336.2,9367.0,9301.4,9351.9,191400000
27-04-2017,9359.2,9367.2,9322.7,9342.2,215880000
28-04-2017,9341.0,9342.7,9282.3,9304.1,167230000
02-05-2017,9339.9,9352.6,9269.9,9313.8,166560000
03-05-2017,9344.7,9346.3,9298.4,9312.0,156340000
04-05-2017,9361.0,9365.7,9323.3,9359.9,277900000
05-05-2017,9374.6,9377.1,9272.0,9285.3,239130000
08-05-2017,9311.5,9338.7,9298.0,9314.1,179710000
09-05-2017,9337.4,9339.0,9307.7,9316.9,136420000
10-05-2017,9339.7,9414.8,9336.0,9407.3,157360000
11-05-2017,9448.6,9450.7,9411.3,9422.4,176440000
12-05-2017,9436.7,9437.8,9372.6,9400.9,159080000
15-05-2017,9433.6,9449.3,9423.1,9445.4,145160000
16-05-2017,9461.0,9517.2,9456.4,9512.3,171710000
17-05-2017,9517.6,9532.6,9486.1,9525.8,211860000
18-05-2017,9453.2,9489.1,9418.1,9429.5,199340000
19-05-2017,9469.9,9505.8,9390.8,9427.9,259860000
22-05-2017,9480.3,9498.7,9427.9,9438.3,202880000
23-05-2017,9445.1,9448.1,9370.0,9386.2,231350000
24-05-2017,9410.9,9431.9,9341.7,9360.6,218260000
25-05-2017,9384.1,9523.3,9379.2,9509.8,298150000
26-05-2017,9507.8,9604.9,9495.4,9595.1,225650000
29-05-2017,9560.1,9637.8,9547.7,9604.9,242270000
30-05-2017,9590.7,9635.3,9581.2,9624.6,199890000
31-05-2017,9636.6,9649.6,9609.3,9621.3,427050000
01-06-2017,9603.6,9634.7,9589.9,9616.1,181530000
02-06-2017,9657.2,9673.5,9637.5,9653.5,167200000
05-06-2017,9656.3,9687.2,9640.7,9675.1,131690000
06-06-2017,9704.3,9709.3,9630.2,9637.2,150380000
07-06-2017,9664.0,9678.6,9630.6,9663.9,165670000
08-06-2017,9682.4,9688.7,9641.5,9647.3,160160000
09-06-2017,9638.6,9676.3,9608.2,9668.3,163900000
12-06-2017,9646.7,9647.1,9598.5,9616.4,145790000
13-06-2017,9615.6,9654.2,9595.4,9606.9,133730000
14-06-2017,9621.6,9627.4,9580.5,9618.2,187380000
15-06-2017,9617.9,9621.4,9560.8,9578.1,176420000
16-06-2017,9595.5,9615.9,9565.5,9588.1,219810000
19-06-2017,9626.4,9673.3,9614.9,9657.6,146150000
20-06-2017,9670.5,9676.5,9643.8,9653.5,164440000
21-06-2017,9648.1,9650.5,9608.6,9633.6,148490000
22-06-2017,9642.7,9698.9,9617.8,9630.0,204890000
23-06-2017,9643.3,9647.7,9565.3,9575.0,180580000
27-06-2017,9594.1,9615.4,9473.5,9511.4,209590000
28-06-2017,9520.2,9522.5,9474.4,9491.3,177650000
29-06-2017,9523.0,9575.8,9493.8,9504.1,267280000
30-06-2017,9478.5,9535.8,9448.8,9520.9,185200000
03-07-2017,9588.0,9624.0,9543.6,9615.0,188690000
04-07-2017,9645.9,9650.7,9595.5,9613.3,149310000
05-07-2017,9619.8,9643.7,9607.4,9637.6,134850000
06-07-2017,9653.6,9700.7,9640.0,9674.6,152000000
07-07-2017,9670.4,9684.3,9642.7,9665.8,146230000
10-07-2017,9719.3,9782.2,9646.5,9771.1,38750000
11-07-2017,9797.5,9830.1,9778.9,9786.1,185320000
12-07-2017,9807.3,9825.0,9787.7,9816.1,150050000
13-07-2017,9855.8,9897.3,9853.5,9891.7,186870000
14-07-2017,9913.3,9913.3,9845.5,9886.4,164460000
17-07-2017,9908.2,9928.2,9894.7,9916.0,168600000
18-07-2017,9832.7,9885.4,9792.1,9827.2,303010000
19-07-2017,9856.0,9905.1,9851.7,9899.6,206380000
20-07-2017,9920.2,9922.6,9863.5,9873.3,166080000
21-07-2017,9899.6,9924.7,9838.0,9915.3,193290000
24-07-2017,9936.8,9982.1,9919.6,9966.4,179910000
25-07-2017,10010.6,10011.3,9949.1,9964.6,191210000
26-07-2017,9983.7,10026.0,9966.0,10020.7,203700000
27-07-2017,10063.3,10114.9,10005.5,10020.6,296780000
28-07-2017,9996.6,10026.1,9944.5,10014.5,197490000
31-07-2017,10034.7,10085.9,10017.0,10077.1,245100000
01-08-2017,10101.1,10128.6,10065.8,10114.7,190000000
02-08-2017,10136.3,10137.9,10054.2,10081.5,166460000
03-08-2017,10081.2,10081.2,9998.3,10013.7,198670000
04-08-2017,10008.6,10075.3,9988.4,10066.4,184080000
07-08-2017,10074.8,10088.1,10046.4,10057.4,141570000
08-08-2017,10068.4,10083.8,9947.0,9978.6,209640000
09-08-2017,9961.2,9969.8,9893.1,9908.1,174400000
10-08-2017,9872.9,9892.7,9776.2,9820.3,242820000
11-08-2017,9712.2,9771.7,9685.6,9710.8,294730000
14-08-2017,9755.8,9818.3,9752.1,9794.2,201610000
16-08-2017,9825.9,9904.0,9773.9,9897.3,226270000
17-08-2017,9945.6,9947.8,9883.8,9904.2,203650000
18-08-2017,9866.0,9866.0,9783.7,9837.4,253930000
21-08-2017,9864.3,9884.4,9740.1,9754.4,211630000
22-08-2017,9815.8,9828.5,9752.6,9765.6,189270000
23-08-2017,9803.1,9857.9,9786.8,9852.5,173820000
24-08-2017,9881.2,9881.5,9848.9,9857.1,190400000
28-08-2017,9907.2,9925.8,9882.0,9912.8,164490000
29-08-2017,9886.4,9887.4,9783.8,9796.1,178670000
30-08-2017,9859.5,9909.5,9850.8,9884.4,162700000
31-08-2017,9905.7,9925.1,9857.0,9917.9,337780000
01-09-2017,9937.7,9983.5,9909.9,9974.4,162730000
04-09-2017,9984.2,9988.4,9861.0,9912.9,153370000
05-09-2017,9933.3,9963.1,9901.1,9952.2,143520000
06-09-2017,9899.3,9931.6,9882.6,9916.2,153770000
07-09-2017,9945.9,9964.9,9917.2,9929.9,194630000
08-09-2017,9958.7,9963.6,9913.3,9934.8,168700000
11-09-2017,9971.8,10028.7,9968.8,10006.1,178410000
12-09-2017,10056.9,10097.6,10028.1,10093.1,188250000
13-09-2017,10099.3,10132.0,10063.2,10079.3,221610000
14-09-2017,10107.4,10126.5,10070.4,10086.6,232640000
15-09-2017,10062.4,10115.2,10043.7,10085.4,274800000
18-09-2017,10133.1,10171.7,10131.3,10153.1,160850000
19-09-2017,10175.6,10179.0,10130.0,10147.6,193350000
20-09-2017,10161.0,10171.1,10134.2,10141.2,205600000
21-09-2017,10139.6,10158.9,10058.6,10121.9,197710000
22-09-2017,10094.4,10095.1,9952.8,9964.4,233620000
25-09-2017,9960.1,9960.5,9816.1,9872.6,228210000
26-09-2017,9875.3,9891.4,9813.0,9871.5,196790000
27-09-2017,9920.6,9921.1,9714.4,9735.8,206310000
28-09-2017,9736.4,9789.2,9687.6,9769.0,396880000
29-09-2017,9814.3,9854.0,9775.4,9788.6,202350000
03-10-2017,9893.3,9895.4,9831.1,9859.5,167830000
04-10-2017,9884.4,9938.3,9850.7,9914.9,160990000
05-10-2017,9927.0,9946.0,9881.9,9888.7,152360000
06-10-2017,9908.2,9989.4,9906.6,9979.7,201860000
09-10-2017,9988.2,10015.8,9959.5,9988.8,148400000
10-10-2017,10013.7,10034.0,10002.3,10017.0,153250000
11-10-2017,10042.6,10067.3,9955.8,9984.8,195590000
12-10-2017,10011.2,10104.5,9977.1,10096.4,207110000
13-10-2017,10123.7,10191.9,10120.1,10167.5,237230000
16-10-2017,10207.4,10243.0,10175.1,10230.9,209330000
17-10-2017,10227.7,10251.9,10212.6,10234.5,201780000
18-10-2017,10209.4,10236.5,10175.8,10210.9,262110000
19-10-2017,10210.4,10212.0,10123.4,10146.6,31090000
23-10-2017,10176.7,10224.2,10124.5,10184.9,224800000
24-10-2017,10218.6,10237.8,10182.4,10207.7,223910000
25-10-2017,10321.2,10340.6,10240.9,10295.4,612620000
26-10-2017,10291.8,10355.7,10271.9,10343.8,443040000
27-10-2017,10362.3,10366.2,10311.3,10323.1,322410000
30-10-2017,10353.9,10384.5,10344.3,10363.7,244190000
31-10-2017,10364.9,10367.7,10324.0,10335.3,239810000
01-11-2017,10390.4,10451.7,10383.1,10440.5,268270000
02-11-2017,10440.5,10453.0,10412.6,10423.8,207740000
03-11-2017,10461.6,10461.7,10403.6,10452.5,206100000
06-11-2017,10431.8,10490.5,10413.8,10451.8,199560000
07-11-2017,10477.2,10485.8,10340.8,10350.2,295830000
08-11-2017,10362.0,10384.3,10285.5,10303.2,282950000
09-11-2017,10358.7,10368.5,10267.0,10309.0,247610000
10-11-2017,10304.4,10345.0,10254.1,10321.8,287960000
13-11-2017,10322.0,10334.2,10216.3,10225.0,216800000
14-11-2017,10223.4,10248.0,10175.6,10186.6,314410000
15-11-2017,10172.0,10175.5,10094.0,10118.1,213840000
16-11-2017,10152.9,10232.3,10139.2,10214.8,188180000
17-11-2017,10324.6,10343.6,10268.1,10283.6,209590000
20-11-2017,10287.2,10309.9,10261.5,10298.8,151750000
21-11-2017,10329.3,10358.7,10315.1,10326.9,191860000
22-11-2017,10350.8,10368.7,10309.6,10342.3,162500000
23-11-2017,10358.5,10374.3,10307.3,10348.8,157650000
24-11-2017,10366.8,10404.5,10362.3,10389.7,133180000
27-11-2017,10361.1,10407.2,10340.2,10399.6,146280000
28-11-2017,10387.9,10409.6,10355.2,10370.3,202050000
29-11-2017,10376.7,10393.0,10345.9,10361.3,157190000
30-11-2017,10332.7,10332.7,10211.3,10226.6,353100000
01-12-2017,10263.7,10272.7,10108.6,10121.8,147770000
04-12-2017,10175.1,10179.2,10095.7,10127.8,153240000
05-12-2017,10118.3,10148.0,10069.1,10118.3,160250000
06-12-2017,10088.8,10104.2,10033.4,10044.1,171210000
07-12-2017,10063.5,10182.7,10061.9,10166.7,171340000
08-12-2017,10198.5,10270.9,10195.3,10265.7,206230000
11-12-2017,10310.5,10329.2,10282.1,10322.3,152040000
12-12-2017,10324.9,10326.1,10230.2,10240.2,180550000
13-12-2017,10236.6,10296.6,10169.9,10193.0,187190000
14-12-2017,10229.3,10276.1,10141.6,10252.1,159100000
15-12-2017,10345.7,10373.1,10319.7,10333.3,262980000
18-12-2017,10263.1,10443.6,10074.8,10388.8,237510000
19-12-2017,10414.8,10472.2,10406.0,10463.2,174340000
20-12-2017,10494.4,10494.5,10437.2,10444.2,180600000
21-12-2017,10474.0,10474.0,10426.9,10440.3,156650000
22-12-2017,10457.3,10501.1,10448.3,10493.0,143120000
26-12-2017,10512.3,10545.5,10478.0,10531.5,160420000
27-12-2017,10531.1,10552.4,10469.3,10490.8,170310000
28-12-2017,10498.2,10534.6,10460.5,10477.9,281310000
29-12-2017,10492.4,10538.7,10488.7,10530.7,156740000
01-01-2018,10531.7,10537.9,10423.1,10435.6,134530000
02-01-2018,10477.6,10495.2,10404.7,10442.2,158090000
03-01-2018,10482.7,10503.6,10429.6,10443.2,172520000
04-01-2018,10469.4,10513.0,10441.5,10504.8,180260000
05-01-2018,10534.3,10566.1,10520.1,10558.9,186470000
08-01-2018,10591.7,10631.2,10588.6,10623.6,174180000
09-01-2018,10645.1,10659.2,10603.6,10637.0,211290000
10-01-2018,10652.1,10655.5,10592.7,10632.2,181900000
11-01-2018,10637.1,10664.6,10612.4,10651.2,158630000
12-01-2018,10682.6,10690.4,10597.1,10681.3,180590000
15-01-2018,10718.5,10782.7,10713.8,10741.6,181260000
16-01-2018,10761.5,10762.4,10687.9,10700.5,217470000
17-01-2018,10702.5,10803.0,10666.8,10788.6,260490000
18-01-2018,10873.4,10887.5,10782.4,10817.0,321610000
19-01-2018,10829.2,10906.9,10793.9,10894.7,214010000
22-01-2018,10883.2,10975.1,10881.4,10966.2,238820000
23-01-2018,10997.4,11092.9,10994.6,11083.7,293450000
24-01-2018,11069.4,11110.1,11046.2,11086.0,292200000
25-01-2018,11095.6,11095.6,11009.2,11069.7,340470000
29-01-2018,11079.4,11171.6,11076.0,11130.4,249220000
30-01-2018,11120.9,11121.1,11033.9,11049.7,234970000
31-01-2018,11018.8,11058.5,10979.3,11027.7,253460000
01-02-2018,11044.6,11117.4,10878.8,11016.9,315740000
02-02-2018,10938.2,10955.0,10736.1,10760.6,291430000
05-02-2018,10604.3,10702.8,10586.8,10666.6,247480000
06-02-2018,10295.2,10594.2,10276.3,10498.3,274660000
07-02-2018,10607.2,10614.0,10446.4,10476.7,258100000
08-02-2018,10518.5,10637.8,10479.6,10576.9,239410000
09-02-2018,10416.5,10480.2,10398.2,10455.0,197500000
12-02-2018,10518.2,10555.5,10485.4,10539.8,224120000
14-02-2018,10585.8,10590.6,10456.7,10500.9,236330000
15-02-2018,10537.9,10618.1,10511.1,10545.5,217090000
16-02-2018,10596.2,10612.9,10434.1,10452.3,190040000
19-02-2018,10488.9,10489.4,10302.8,10378.4,193090000
20-02-2018,10391.0,10429.4,10347.7,10360.4,193460000
21-02-2018,10426.0,10426.1,10349.6,10397.5,241330000
22-02-2018,10354.4,10397.6,10340.7,10382.7,323260000
23-02-2018,10408.1,10499.1,10396.7,10491.1,217130000
26-02-2018,10526.6,10593.0,10520.2,10582.6,177240000
27-02-2018,10615.2,10631.7,10537.3,10554.3,193250000
28-02-2018,10489.0,10535.5,10461.6,10492.9,294790000
01-03-2018,10480.0,10525.5,10447.2,10458.4,181380000
05-03-2018,10428.3,10428.7,10323.9,10358.9,199980000
06-03-2018,10420.5,10441.4,10215.9,10249.3,229780000
07-03-2018,10233.0,10243.4,10141.6,10154.2,257200000
08-03-2018,10216.3,10270.4,10146.4,10242.7,233380000
09-03-2018,10271.3,10296.7,10211.9,10226.9,192330000
12-03-2018,10301.6,10433.7,10295.5,10421.4,223140000
13-03-2018,10389.5,10478.6,10377.9,10426.9,274850000
14-03-2018,10393.1,10420.4,10336.3,10410.9,186990000
15-03-2018,10405.5,10420.0,10346.2,10360.2,179310000
16-03-2018,10345.2,10346.3,10180.3,10195.2,338700000
19-03-2018,10215.4,10224.6,10075.3,10094.3,216670000
20-03-2018,10051.6,10155.7,10049.1,10124.4,209330000
21-03-2018,10182.0,10227.3,10133.0,10155.3,211060000
22-03-2018,10167.5,10207.9,10105.4,10114.8,237630000
23-03-2018,9968.8,10027.7,9951.9,9998.1,294520000
26-03-2018,9989.2,10143.5,9958.6,10130.7,270660000
27-03-2018,10188.0,10207.9,10139.7,10184.2,232710000
28-03-2018,10143.6,10158.4,10096.9,10113.7,354980000
02-04-2018,10151.7,10220.1,10127.8,10211.8,232430000
03-04-2018,10186.9,10255.4,10171.1,10245.0,211650000
04-04-2018,10274.6,10279.9,10111.3,10128.4,238180000
05-04-2018,10228.5,10331.8,10227.5,10325.2,244120000
06-04-2018,10322.8,10350.5,10290.9,10331.6,206360000
09-04-2018,10333.7,10397.7,10328.5,10379.4,228510000
10-04-2018,10412.9,10424.9,10381.5,10402.3,259520000
11-04-2018,10428.2,10428.2,10355.6,10417.2,258080000
12-04-2018,10410.7,10469.9,10395.3,10458.7,246030000
13-04-2018,10495.3,10519.9,10451.5,10480.6,219720000
16-04-2018,10398.3,10540.2,10396.4,10528.4,200950000
17-04-2018,10557.3,10560.5,10495.7,10548.7,212450000
18-04-2018,10578.9,10594.2,10509.7,10526.2,211820000
19-04-2018,10563.7,10572.2,10546.2,10565.3,270740000
20-04-2018,10560.4,10582.4,10527.5,10564.1,252230000
23-04-2018,10592.8,10638.4,10515.0,10584.7,200200000
24-04-2018,10578.1,10636.8,10569.0,10614.4,225970000
25-04-2018,10612.4,10612.6,10536.5,10570.6,195130000
26-04-2018,10586.5,10628.4,10559.7,10617.8,345540000
27-04-2018,10651.7,10719.8,10647.6,10692.3,306670000
30-04-2018,10705.8,10759.0,10704.6,10739.4,179160000
02-05-2018,10783.9,10784.7,10689.8,10718.1,236760000
03-05-2018,10720.2,10720.6,10647.5,10679.7,190870000
04-05-2018,10700.5,10700.5,10601.6,10618.3,192300000
07-05-2018,10653.2,10725.7,10635.7,10715.5,173620000
08-05-2018,10757.9,10758.6,10689.4,10717.8,278120000
09-05-2018,10693.4,10766.3,10689.9,10741.7,222120000
10-05-2018,10779.7,10785.6,10705.0,10716.6,197990000
11-05-2018,10742.0,10812.1,10724.5,10806.5,209390000
14-05-2018,10815.2,10834.9,10774.8,10806.6,176700000
15-05-2018,10812.6,10929.2,10781.4,10801.9,262200000
16-05-2018,10752.0,10790.5,10699.7,10741.1,238220000
17-05-2018,10775.6,10777.3,10664.5,10682.7,220740000
18-05-2018,10671.9,10675.0,10589.1,10596.4,229910000
21-05-2018,10616.7,10621.7,10505.8,10516.7,197290000
22-05-2018,10518.5,10558.6,10490.6,10536.7,249240000
23-05-2018,10521.1,10533.6,10417.8,10430.4,299920000
24-05-2018,10464.9,10535.2,10419.8,10513.9,306790000
25-05-2018,10533.1,10628.1,10524.0,10605.2,268920000
28-05-2018,10648.4,10709.8,10640.6,10688.7,239790000
29-05-2018,10689.4,10717.3,10616.1,10633.3,232760000
30-05-2018,10579.0,10648.7,10558.5,10614.4,246120000
31-05-2018,10670.1,10763.8,10620.4,10736.2,629200000
01-06-2018,10738.5,10764.8,10681.5,10696.2,227360000
04-06-2018,10766.0,10770.3,10618.4,10628.5,210150000
05-06-2018,10630.7,10633.2,10550.9,10593.2,172900000
06-06-2018,10603.5,10698.4,10587.5,10684.7,195760000
07-06-2018,10722.6,10818.0,10722.6,10768.4,227660000
08-06-2018,10736.4,10779.5,10709.1,10767.7,215940000
